,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
583,5c46401d-98bd-4bcb-8e63-e4657998632d,Abdulmalik Abubakar,perfect,5,0,474.0.0.52.74,2024-08-04 02:24:22,474.0.0.52.74
584,655ac8b9-5364-46a4-993c-7feab8368c22,cHriStiNa,Love love love love love love LOVE .. This video!!!! 🥰🥰🥰😍😍😍💯💯💯💯💯⭐🌟✨🎉🎉🎉♥️♥️♥️♥️♥️👣👣👣👣👣💔💔💗💗💗💗💗,5,0,475.1.0.46.82,2024-08-04 02:24:19,475.1.0.46.82
585,649c173a-d541-41fc-9d71-903596813ed2,Vincent Mokone,It's making life simple and convenient for me,5,0,285.0.0.43.120,2024-08-04 02:23:42,285.0.0.43.120
586,64367b45-62d5-45f8-a1a9-3f07942da0b0,bhim sen,? Lll,4,0,325.0.0.36.170,2024-08-04 02:23:14,325.0.0.36.170
587,9076bf98-1952-438a-badc-a637e41691cb,shrimanta ghosh,time pass,4,0,475.1.0.46.82,2024-08-04 02:22:54,475.1.0.46.82
588,126b0fa8-5bab-47b4-b9f3-d66d53783850,Ahmed Imtiyaz,very good,5,0,475.1.0.46.82,2024-08-04 02:22:53,475.1.0.46.82
589,0b91d635-28ff-46af-9dfb-fcbd1e05f5f2,Golu Malviya,best,5,0,474.0.0.52.74,2024-08-04 02:22:23,474.0.0.52.74
590,cb27bdc2-271d-4bed-9453-7e881de289a4,Joshua Zadok,it is wonderful,5,0,474.0.0.52.74,2024-08-04 02:21:56,474.0.0.52.74
591,101dabeb-cc26-4c3c-995e-624edd451564,satish rajput,Best forever,5,0,475.0.0.40.82,2024-08-04 02:21:24,475.0.0.40.82
592,21e8390b-b594-4a6c-a90f-db2f6764333a,Mohd Tarique Raizada,fantastic,5,0,475.1.0.46.82,2024-08-04 02:20:59,475.1.0.46.82
593,1068dc64-d376-4a2d-9024-b903e3c0e992,Ramjan ali Saha,ok,5,0,474.0.0.52.74,2024-08-04 02:20:58,474.0.0.52.74
594,70a95ba9-cdf8-44a6-a8ff-57fb0ecfa9de,Blessing Egbadon,I love Facebook,5,0,472.0.0.45.79,2024-08-04 02:19:42,472.0.0.45.79
595,8d5910d4-499e-4528-8b2b-07d206510216,Alex L.,"The app has so many bugs and flaws and they never fix them. reporting hate speech never results in a ban or even the deletion of the post. Facebook was great some years ago, now it's just horrible. Hope they clean up all the hate and ads, restore the app at some point and get back to what they were in the beginning.",1,0,475.1.0.46.82,2024-08-04 02:19:16,475.1.0.46.82
596,3ac0f6ee-3f0c-4534-a672-a57c597fa2c5,sachin pise,To,5,0,404.0.0.35.70,2024-08-04 02:19:04,404.0.0.35.70
